epoch,out_0,out_1,step,train_loss
0,0.16303586959838867,-0.06634362041950226,1,1.1370887756347656
1,0.03619099035859108,0.07350697368383408,3,0.8583893775939941
2,0.1436546891927719,0.17811651527881622,5,0.6754924654960632
3,0.25717151165008545,0.29513058066368103,7,0.49684086441993713
4,0.37674903869628906,0.40655794739723206,9,0.35217350721359253
5,0.4733591377735138,0.49001458287239075,11,0.26008516550064087
6,0.5364220142364502,0.5417405962944031,13,0.21000167727470398
7,0.5715300440788269,0.5687628388404846,15,0.18596549332141876
8,0.5870704650878906,0.5788092613220215,17,0.17740163207054138
9,0.5895291566848755,0.5776162147521973,19,0.17840805649757385
10,0.5834250450134277,0.569226861000061,21,0.1855655014514923
11,0.5719966888427734,0.5565953254699707,23,0.19660770893096924
12,0.557684600353241,0.5419603586196899,25,0.20980031788349152
13,0.5423705577850342,0.5270229578018188,27,0.22370728850364685
14,0.5274799466133118,0.5130285024642944,29,0.23714123666286469
15,0.5140296220779419,0.5008174180984497,31,0.24918325245380402
16,0.5026697516441345,0.4908786714076996,33,0.2592045068740845
17,0.49373409152030945,0.48341095447540283,35,0.26686424016952515
18,0.48730114102363586,0.47838789224624634,37,0.272079199552536
19,0.48325589299201965,0.4756203591823578,39,0.27497398853302
20,0.4813486933708191,0.4748115837574005,41,0.2758229076862335
21,0.4812452495098114,0.475603312253952,43,0.27499184012413025
22,0.4825688600540161,0.47761234641075134,45,0.27288883924484253
23,0.484933465719223,0.4804604947566986,47,0.26992127299308777
24,0.4879694879055023,0.48379623889923096,49,0.26646631956100464
25,0.49134308099746704,0.48731058835983276,51,0.26285043358802795
26,0.4947689175605774,0.4907471537590027,53,0.25933846831321716
27,0.49801743030548096,0.49390682578086853,55,0.25613027811050415
28,0.5009178519248962,0.49664849042892456,57,0.2533627450466156
29,0.5033559799194336,0.49888572096824646,59,0.25111550092697144
30,0.5052699446678162,0.5005806088447571,61,0.24941973388195038
31,0.5066429972648621,0.5017366409301758,63,0.24826636910438538
32,0.5074954032897949,0.5023894906044006,65,0.2476162165403366
33,0.5078753232955933,0.5025986433029175,67,0.24740810692310333
34,0.5078503489494324,0.5024386644363403,69,0.247567281126976
35,0.5074995160102844,0.5019918084144592,71,0.24801215529441833
36,0.5069059729576111,0.5013412833213806,73,0.24866051971912384
37,0.5061510801315308,0.5005662441253662,75,0.24943408370018005
38,0.5053102374076843,0.4997375011444092,77,0.2502625584602356
39,0.5044490694999695,0.49891528487205505,79,0.2510858476161957
40,0.5036215782165527,0.4981476664543152,81,0.2518557608127594
41,0.5028693079948425,0.4974697530269623,83,0.2525366246700287
42,0.5022213459014893,0.49690473079681396,85,0.2531048357486725
43,0.5016947984695435,0.4964643716812134,87,0.25354811549186707
44,0.5012964010238647,0.4961508810520172,89,0.25386396050453186
45,0.5010242462158203,0.4959585964679718,91,0.25405776500701904
46,0.50086909532547,0.49587568640708923,93,0.25414130091667175
47,0.5008167624473572,0.49588632583618164,95,0.25413060188293457
48,0.5008500814437866,0.4959721863269806,97,0.2540440559387207
49,0.5009498596191406,0.49611416459083557,99,0.2539009749889374
50,0.5010970234870911,0.4962935149669647,101,0.2537201941013336
51,0.5012732744216919,0.4964928925037384,103,0.2535194456577301
52,0.5014623403549194,0.49669721722602844,105,0.25331372022628784
53,0.5016500949859619,0.49689385294914246,107,0.25311577320098877
54,0.5018255710601807,0.49707332253456116,109,0.2529352605342865
55,0.5019804835319519,0.4972286522388458,111,0.2527790665626526
56,0.5021092295646667,0.4973558783531189,113,0.2526511251926422
57,0.5022090673446655,0.49745315313339233,115,0.2525533437728882
58,0.5022792220115662,0.49752098321914673,117,0.25248515605926514
59,0.5023210644721985,0.4975612163543701,119,0.2524447441101074
60,0.5023370981216431,0.49757733941078186,121,0.2524285614490509
61,0.502331018447876,0.4975730776786804,123,0.25243282318115234
62,0.5023071765899658,0.4975530207157135,125,0.2524529993534088
63,0.5022698044776917,0.49752146005630493,127,0.25248467922210693
64,0.502223551273346,0.4974827468395233,129,0.2525235712528229
65,0.5021722912788391,0.4974408447742462,131,0.25256574153900146
66,0.502119779586792,0.4973989725112915,133,0.2526077926158905
67,0.5020689964294434,0.49735984206199646,135,0.2526471018791199
68,0.5020222067832947,0.49732542037963867,137,0.2526817321777344
69,0.5019810795783997,0.49729710817337036,139,0.2527101933956146
70,0.5019466876983643,0.49727562069892883,141,0.2527318298816681
71,0.5019195675849915,0.49726125597953796,143,0.25274622440338135
72,0.5018995404243469,0.4972536563873291,145,0.252753883600235
73,0.501886248588562,0.49725228548049927,147,0.2527552545070648
74,0.5018789172172546,0.49725624918937683,149,0.25275126099586487
75,0.501876711845398,0.49726468324661255,151,0.25274279713630676
76,0.501878559589386,0.49727657437324524,153,0.2527308762073517
77,0.5018834471702576,0.49729079008102417,155,0.2527165412902832
78,0.5018901824951172,0.49730634689331055,157,0.25270089507102966
79,0.5018980503082275,0.4973224103450775,159,0.25268474221229553
80,0.501906156539917,0.4973382353782654,161,0.2526688575744629
81,0.5019137263298035,0.4973532557487488,163,0.25265374779701233
82,0.5019204616546631,0.4973669648170471,165,0.2526399791240692
83,0.5019257664680481,0.4973793029785156,167,0.25262755155563354
84,0.5019295811653137,0.49738991260528564,169,0.25261691212654114
85,0.50193190574646,0.49739885330200195,171,0.25260791182518005
86,0.5019326210021973,0.4974062442779541,173,0.2526004910469055
87,0.5019319653511047,0.4974122941493988,175,0.25259438157081604
88,0.5019300580024719,0.49741703271865845,177,0.2525896430015564
89,0.5019270777702332,0.49742087721824646,179,0.2525857388973236
90,0.5019233822822571,0.49742400646209717,181,0.2525826394557953
91,0.5019192099571228,0.49742668867111206,183,0.252579927444458
92,0.5019146800041199,0.49742910265922546,185,0.2525774836540222
93,0.5019101500511169,0.49743151664733887,187,0.2525750696659088
94,0.5019056797027588,0.4974340498447418,189,0.25257256627082825
95,0.5019013285636902,0.4974367916584015,191,0.2525697946548462
96,0.5018974542617798,0.49743983149528503,193,0.25256669521331787
97,0.501893937587738,0.49744322896003723,195,0.25256332755088806
98,0.5018908381462097,0.49744710326194763,197,0.2525593936443329
99,0.5018882751464844,0.4974513351917267,199,0.2525551915168762
100,0.5018859505653381,0.49745601415634155,201,0.2525504529476166
101,0.5018841624259949,0.4974609315395355,203,0.25254547595977783
102,0.5018827319145203,0.49746620655059814,205,0.2525402009487152
103,0.5018815994262695,0.4974716603755951,207,0.2525346875190735
104,0.5018805861473083,0.49747732281684875,209,0.2525290846824646
105,0.5018798112869263,0.4974830448627472,211,0.2525233328342438
106,0.5018791556358337,0.4974888563156128,213,0.2525174617767334
107,0.5018786191940308,0.4974946975708008,215,0.252511590719223
108,0.501878023147583,0.4975005090236664,217,0.25250571966171265
109,0.5018774271011353,0.4975062310695648,219,0.2524999678134918
110,0.5018767714500427,0.49751201272010803,221,0.252494215965271
111,0.5018760561943054,0.4975176453590393,223,0.25248852372169495
112,0.5018754005432129,0.4975232481956482,225,0.25248289108276367
113,0.501874566078186,0.49752870202064514,227,0.2524774372577667
114,0.5018736720085144,0.49753424525260925,229,0.25247180461883545
115,0.5018728375434875,0.49753960967063904,231,0.2524664103984833
116,0.5018718838691711,0.4975450336933136,233,0.2524610161781311
117,0.5018709301948547,0.497550368309021,235,0.25245562195777893
118,0.5018700361251831,0.4975557327270508,237,0.25245022773742676
119,0.5018690228462219,0.49756109714508057,239,0.252444863319397
120,0.5018681287765503,0.49756649136543274,241,0.2524394690990448
121,0.5018671751022339,0.4975719749927521,243,0.2524339556694031
122,0.501866340637207,0.49757736921310425,245,0.25242850184440613
123,0.5018655061721802,0.49758291244506836,247,0.25242292881011963
124,0.5018646717071533,0.49758845567703247,249,0.25241735577583313
125,0.5018638968467712,0.49759402871131897,251,0.25241178274154663
126,0.5018631815910339,0.497599720954895,253,0.2524060308933258
127,0.5018624663352966,0.49760550260543823,255,0.2524002194404602
128,0.5018618702888489,0.49761125445365906,257,0.2523944079875946
129,0.5018611550331116,0.49761706590652466,259,0.2523886263370514
130,0.5018606185913086,0.4976229667663574,261,0.25238269567489624
131,0.5018600225448608,0.4976288974285126,263,0.2523767054080963
132,0.5018594861030579,0.4976348876953125,265,0.2523707151412964
133,0.5018588900566101,0.4976409375667572,267,0.2523646056652069
134,0.5018584132194519,0.4976469576358795,269,0.252358615398407
135,0.5018578767776489,0.4976530969142914,271,0.25235238671302795
136,0.5018572807312012,0.49765923619270325,273,0.2523462772369385
137,0.501856803894043,0.4976653754711151,275,0.25234004855155945
138,0.5018563270568848,0.4976716935634613,277,0.25233370065689087
139,0.5018557906150818,0.49767792224884033,279,0.25232747197151184
140,0.5018552541732788,0.49768421053886414,281,0.25232112407684326
141,0.5018547773361206,0.4976905286312103,283,0.2523147761821747
142,0.5018542408943176,0.49769696593284607,285,0.25230830907821655
143,0.5018535852432251,0.4977034330368042,287,0.2523018419742584
144,0.5018530488014221,0.4977099299430847,289,0.2522953152656555
145,0.5018525123596191,0.4977164566516876,291,0.2522887885570526
146,0.5018519163131714,0.4977231025695801,293,0.2522820830345154
147,0.5018513202667236,0.49772974848747253,295,0.25227537751197815
148,0.5018506646156311,0.49773648381233215,297,0.2522686719894409
149,0.5018500685691833,0.4977432191371918,299,0.25226184725761414
150,0.5018494129180908,0.4977501332759857,301,0.2522549033164978
151,0.5018487572669983,0.49775704741477966,303,0.25224795937538147
152,0.501848042011261,0.497763991355896,305,0.25224101543426514
153,0.5018472671508789,0.4977709949016571,307,0.25223395228385925
154,0.5018465518951416,0.49777814745903015,309,0.2522267699241638
155,0.5018457174301147,0.4977852702140808,311,0.25221964716911316
156,0.5018448829650879,0.497792512178421,313,0.25221240520477295
157,0.5018439888954163,0.497799813747406,315,0.2522050142288208
158,0.5018430948257446,0.49780720472335815,317,0.25219759345054626
159,0.5018421411514282,0.49781468510627747,319,0.25219011306762695
160,0.501841127872467,0.49782222509384155,321,0.2521825134754181
161,0.5018400549888611,0.497829794883728,323,0.25217491388320923
162,0.5018388628959656,0.49783748388290405,325,0.2521671950817108
163,0.5018376708030701,0.497845321893692,327,0.25215935707092285
164,0.5018364191055298,0.4978531002998352,329,0.2521515190601349
165,0.5018349885940552,0.49786102771759033,331,0.2521435618400574
166,0.5018336176872253,0.49786901473999023,333,0.2521355152130127
167,0.5018320679664612,0.4978771507740021,335,0.25212737917900085
168,0.5018304586410522,0.4978853166103363,337,0.25211912393569946
169,0.501828670501709,0.4978935420513153,339,0.25211086869239807
170,0.501826822757721,0.4979018568992615,341,0.2521025538444519
171,0.5018249154090881,0.4979102909564972,343,0.2520941197872162
172,0.5018227696418762,0.4979187846183777,345,0.25208553671836853
173,0.5018205642700195,0.49792739748954773,347,0.2520768642425537
174,0.5018181800842285,0.4979361295700073,349,0.2520681321620941
175,0.5018157362937927,0.49794498085975647,351,0.25205928087234497
176,0.5018131136894226,0.4979539215564728,353,0.2520502805709839
177,0.5018102526664734,0.4979628920555115,355,0.2520412504673004
178,0.5018072724342346,0.4979719817638397,357,0.2520321011543274
179,0.501803994178772,0.4979812502861023,359,0.2520228326320648
180,0.5018005967140198,0.4979904890060425,361,0.25201353430747986
181,0.5017969608306885,0.497999906539917,363,0.25200408697128296
182,0.5017930269241333,0.4980093538761139,365,0.25199463963508606
183,0.501788854598999,0.49801895022392273,367,0.25198495388031006
184,0.5017844438552856,0.4980286955833435,369,0.2519751787185669
185,0.5017797350883484,0.49803847074508667,371,0.25196537375450134
186,0.5017746090888977,0.498048335313797,373,0.251955509185791
