epoch,out_0,out_1,step,train_loss
24,-0.0028569246642291546,0.996218740940094,49,1.4297919733508024e-05
49,0.0003036589769180864,0.9962218403816223,99,1.4274490240495652e-05
74,9.071198292076588e-06,0.9962258338928223,149,1.4244329577195458e-05
99,8.454633757537522e-07,0.9962305426597595,199,1.4208808352123015e-05
124,-4.798826580554305e-07,0.9962359070777893,249,1.4168395864544436e-05
149,0.0,0.9962419271469116,299,1.412311121384846e-05
174,5.256508757156553e-07,0.9962484240531921,349,1.4074322280066554e-05
199,-1.5999185620785283e-07,0.9962555170059204,399,1.4021153219800908e-05
224,5.48584864645818e-07,0.9962630867958069,449,1.396451989421621e-05
249,1.1201171901120688e-06,0.9962711334228516,499,1.3904445950174704e-05
274,8.687360377734876e-07,0.9962797164916992,549,1.3840509382134769e-05
299,-3.4295268847017724e-07,0.9962886571884155,599,1.3774065337202046e-05
324,1.1204180054846802e-06,0.9962978959083557,649,1.3705574929190334e-05
349,-2.0581127557761647e-07,0.9963076710700989,699,1.363329283776693e-05
374,-6.861080237285933e-08,0.9963177442550659,749,1.3559007129515521e-05
399,-1.2351262057563872e-06,0.9963282346725464,799,1.3481861060427036e-05
424,1.601268166950831e-07,0.9963390231132507,849,1.3402751392277423e-05
449,1.2582846693476313e-06,0.9963502883911133,899,1.3320394828042481e-05
474,6.864185309041204e-08,0.9963615536689758,949,1.3238292012829334e-05
499,1.2128226671848097e-06,0.9963734745979309,999,1.3151686289347708e-05
524,1.0985449989675544e-06,0.9963855743408203,1049,1.3064072845736519e-05
549,-6.866802948479744e-08,0.996397852897644,1099,1.2975463505426887e-05
574,-2.9073355563014047e-06,0.9964105486869812,1149,1.2884161151305307e-05
599,1.4882143659633584e-06,0.9964234232902527,1199,1.2791901099262759e-05
624,-2.3814789074094733e-06,0.996436595916748,1249,1.2697848433163017e-05
649,7.214203833427746e-06,0.996449887752533,1299,1.2603297363966703e-05
674,-0.00020432898600120097,0.9964635372161865,1349,1.2506568964454345e-05
699,0.0023385302629321814,0.9964752197265625,1399,1.2424075976014137e-05
724,-8.948855975177139e-05,0.9964867830276489,1449,1.2342693480604794e-05
749,2.233001396234613e-05,0.9964988231658936,1499,1.2258239621587563e-05
774,9.230967407347634e-06,0.9965111017227173,1549,1.2172411516075954e-05
799,-4.63896467408631e-05,0.9965235590934753,1599,1.2085641174053308e-05
824,-0.0013547808630391955,0.9965351819992065,1649,1.2004963537037838e-05
849,0.00018631383136380464,0.9965450763702393,1699,1.1936497685383074e-05
874,1.0077887964143883e-06,0.9965560436248779,1749,1.1860835911647882e-05
899,1.9471144696581177e-06,0.9965671300888062,1799,1.1784595699282363e-05
924,7.537475084973266e-06,0.9965785145759583,1849,1.170656287285965e-05
949,-0.0011032642796635628,0.9965899586677551,1899,1.1628381798800547e-05
974,-0.0015155317960307002,0.9965992569923401,1949,1.1565052773221396e-05
999,0.00013274376397021115,0.9966092705726624,1999,1.1497046216391027e-05
1024,-5.154400241735857e-06,0.9966195225715637,2049,1.1427627214288805e-05
1049,8.38555752125103e-06,0.9966299533843994,2099,1.1357214134477545e-05
1074,-2.9879834983148612e-05,0.9966405034065247,2149,1.1286217159067746e-05
1099,0.007013657130300999,0.9966505169868469,2199,1.1219036423426587e-05
1124,0.0006371380295604467,0.9966587424278259,2249,1.1164001989527605e-05
1149,-2.2311995053314604e-05,0.9966679811477661,2299,1.1102350072178524e-05
1174,3.4823804071493214e-06,0.9966773986816406,2349,1.1039679520763457e-05
1199,1.9017854810954304e-06,0.996687114238739,2399,1.0975211807817686e-05
1224,-2.9332200028875377e-06,0.9966968894004822,2449,1.0910539458564017e-05
1249,-0.0003741509572137147,0.9967067837715149,2499,1.084527320927009e-05
1274,-0.003070344915613532,0.9967135787010193,2549,1.0800565178215038e-05
1299,0.00017918302910402417,0.9967216849327087,2599,1.0747349733719602e-05
1324,1.6308986232616007e-05,0.9967300295829773,2649,1.0692706382542383e-05
1349,-1.809745072023361e-06,0.9967383146286011,2699,1.0638591447786894e-05
1374,1.4662813327959157e-06,0.996746838092804,2749,1.0583062248770148e-05
1399,1.9247047475801082e-06,0.9967554807662964,2799,1.0526905498409178e-05
1424,2.887379423555103e-06,0.9967643022537231,2849,1.0469740118423942e-05
1449,-0.00038498351932503283,0.9967731237411499,2899,1.041273026203271e-05
