epoch,out_0,out_1,step,train_loss
38,-0.0005662253824993968,0.9961307048797607,77,1.4971445125411265e-05
39,-0.0001823361380957067,0.9961881637573242,79,1.4530095540976617e-05
40,0.00014876101340632886,0.9962422251701355,81,1.4120872037892696e-05
41,0.000406835024477914,0.9962934255599976,83,1.3738694178755395e-05
42,0.0005800091312266886,0.9963420629501343,85,1.3380503332882654e-05
43,0.00066536501981318,0.9963886737823486,87,1.3041677448200062e-05
44,0.0006685566040687263,0.9964333176612854,89,1.2721223356493283e-05
45,0.0006022785673849285,0.9964761137962341,91,1.2417774087225553e-05
46,0.0004842645430471748,0.9965171217918396,93,1.2130441064073239e-05
47,0.00033477842225693166,0.996556282043457,95,1.185919336421648e-05
48,0.00017408188432455063,0.9965935945510864,97,1.1603598068177234e-05
49,2.0357923858682625e-05,0.9966291189193726,99,1.136283935920801e-05
50,-0.00011180317960679531,0.9966628551483154,101,1.1136536159028765e-05
51,-0.00021225005912128836,0.9966947436332703,103,1.0924719390459359e-05
52,-0.00027574109844863415,0.9967250227928162,105,1.0725475476647262e-05
53,-0.00030158317531459033,0.9967537522315979,107,1.0538125025050249e-05
54,-0.00029314280254766345,0.9967813491821289,109,1.035971308738226e-05
55,-0.0002568038471508771,0.9968075752258301,111,1.0191575711360201e-05
56,-0.00020102671987842768,0.9968328475952148,113,1.0030854355136398e-05
57,-0.00013515216414816678,0.9968573451042175,115,9.876279364107177e-06
58,-6.828106415923685e-05,0.9968811273574829,117,9.727366887091193e-06
59,-8.31108627608046e-06,0.9969041347503662,119,9.584381587046664e-06
60,3.886592458002269e-05,0.9969267249107361,121,9.445019713893998e-06
61,6.965991633478552e-05,0.996948778629303,123,9.309951565228403e-06
62,8.311412238981575e-05,0.9969705939292908,125,9.17730085348012e-06
63,8.051187614910305e-05,0.996991753578186,127,9.049546861206181e-06
64,6.492045940831304e-05,0.9970126152038574,129,8.924467692850158e-06
65,4.063313826918602e-05,0.997032880783081,131,8.803796845313627e-06
66,1.234714454767527e-05,0.9970526695251465,133,8.686756700626574e-06
67,-1.545353006804362e-05,0.9970721006393433,135,8.572595106670633e-06
68,-3.908086728188209e-05,0.9970909357070923,137,8.462655387120321e-06
69,-5.5988602980505675e-05,0.9971092939376831,139,8.356181751878466e-06
70,-6.495821435237303e-05,0.9971272349357605,141,8.252779480244499e-06
71,-6.59968500258401e-05,0.9971446990966797,143,8.152743248501793e-06
72,-6.027092967997305e-05,0.9971618056297302,145,8.055347279878333e-06
73,-4.967433415004052e-05,0.9971784353256226,147,7.96122731117066e-06
74,-3.6524234019452706e-05,0.997194766998291,149,7.869331966503523e-06
75,-2.3051168682286516e-05,0.9972108006477356,151,7.779633051541168e-06
76,-1.1293861462036148e-05,0.9972264766693115,153,7.692431609029882e-06
77,-2.6137640816159546e-06,0.9972418546676636,155,7.607365660078358e-06
78,2.249416183985886e-06,0.9972571730613708,157,7.5230996117170434e-06
79,3.2119778552441858e-06,0.9972719550132751,159,7.442229616572149e-06
80,8.912837188290723e-07,0.9972864985466003,161,7.363089935097378e-06
81,-3.728198407770833e-06,0.997300922870636,163,7.285017545655137e-06
82,-9.452921403863002e-06,0.9973150491714478,165,7.208961051219376e-06
83,-1.5184341464191675e-05,0.9973289966583252,167,7.1342587943945546e-06
84,-1.991008684854023e-05,0.9973425269126892,169,7.0621631493850145e-06
85,-2.3016078557702713e-05,0.9973559379577637,171,6.991063855821267e-06
86,-2.4202980057452805e-05,0.9973689913749695,173,6.922206466697389e-06
87,-2.3552178390673362e-05,0.9973819851875305,175,6.854001640022034e-06
88,-2.1447587641887367e-05,0.9973945617675781,177,6.788308382965624e-06
89,-1.8467118934495375e-05,0.9974070191383362,179,6.7235496317152865e-06
90,-1.5207111573545262e-05,0.9974192976951599,181,6.660024610027904e-06
91,-1.2282990610401612e-05,0.9974313378334045,183,6.598025265702745e-06
92,-1.0066647519124672e-05,0.9974432587623596,185,6.5369258663849905e-06
93,-8.793219421932008e-06,0.9974550008773804,187,6.477020633610664e-06
94,-8.480490578222089e-06,0.997466504573822,189,6.41859924144228e-06
95,-9.012576811073814e-06,0.9974778294563293,191,6.36134427622892e-06
96,-1.0091944204759784e-05,0.9974889159202576,193,6.305543138296343e-06
97,-1.134197555074934e-05,0.9974998831748962,195,6.250584192457609e-06
98,-1.250144123332575e-05,0.9975107908248901,197,6.196162303240271e-06
99,-1.3332860362424981e-05,0.9975214600563049,199,6.143160135252401e-06
100,-1.3706248864764348e-05,0.9975320100784302,201,6.090974238759372e-06
101,-1.3556827980210073e-05,0.9975422620773315,203,6.040475909685483e-06
102,-1.3008491805521771e-05,0.9975524544715881,205,5.990479166939622e-06
103,-1.2181282727397047e-05,0.9975625276565552,207,5.941271410847548e-06
104,-1.1235981219215319e-05,0.9975725412368774,209,5.892556146136485e-06
105,-1.0366666174377315e-05,0.9975822567939758,211,5.845482064614771e-06
106,-9.72431280388264e-06,0.9975919723510742,213,5.798597157991026e-06
107,-9.326336112280842e-06,0.9976013898849487,215,5.753330697189085e-06
108,-9.193988262268249e-06,0.9976108074188232,217,5.70824113310664e-06
109,-9.27149631024804e-06,0.9976201057434082,219,5.663896445184946e-06
110,-9.47173703025328e-06,0.9976292848587036,221,5.620290266961092e-06
111,-9.669097380538005e-06,0.9976382255554199,223,5.577978299697861e-06
112,-9.884620340017136e-06,0.9976471066474915,225,5.536106982617639e-06
113,-9.9154840427218e-06,0.9976559281349182,227,5.49467313248897e-06
114,-9.840220627665985e-06,0.9976646304130554,229,5.453950961964438e-06
115,-9.61152181844227e-06,0.9976731538772583,231,5.414212864707224e-06
116,-9.357357157568913e-06,0.9976816773414612,233,5.374619831854943e-06
117,-9.023736311064567e-06,0.9976900219917297,235,5.335998594091507e-06
118,-8.73416502145119e-06,0.997698187828064,237,5.298339146975195e-06
119,-8.469891326967627e-06,0.997706413269043,239,5.260540092422161e-06
120,-8.258930392912589e-06,0.9977143406867981,241,5.224238520895597e-06
121,-8.130494279612321e-06,0.997722327709198,243,5.187790975469397e-06
122,-8.047531082411297e-06,0.9977301955223083,245,5.152012363396352e-06
123,-8.016536412469577e-06,0.9977378845214844,247,5.117166438139975e-06
124,-7.999464287422597e-06,0.9977456331253052,249,5.0821699915104546e-06
125,-7.990528501977678e-06,0.9977531433105469,251,5.048364982940257e-06
126,-7.95357846072875e-06,0.9977606534957886,253,5.0146727517130785e-06
127,-7.853917850297876e-06,0.9977680444717407,255,4.981625352229457e-06
128,-7.740514774923213e-06,0.9977753162384033,257,4.9492177822685335e-06
129,-7.599464424856706e-06,0.9977826476097107,259,4.91665150548215e-06
130,-7.416435437335167e-06,0.997789740562439,261,4.885246653429931e-06
131,-7.274912604771089e-06,0.9977968335151672,263,4.853942755289609e-06
132,-7.143570655898657e-06,0.9978038668632507,265,4.823000836040592e-06
133,-7.019314125500387e-06,0.9978107213973999,267,4.792940671904944e-06
134,-6.919995030330028e-06,0.9978175759315491,269,4.7629746404709294e-06
135,-6.854965704405913e-06,0.9978242516517639,271,4.733880814455915e-06
136,-6.801472409279086e-06,0.9978309273719788,273,4.704876118921675e-06
137,-6.746417966496665e-06,0.9978376030921936,275,4.675960553868208e-06
138,-6.65352308715228e-06,0.9978441596031189,277,4.647647983802017e-06
139,-6.582853075087769e-06,0.9978507161140442,279,4.619421360985143e-06
140,-6.500255494756857e-06,0.9978570342063904,281,4.592302502715029e-06
141,-6.402265171345789e-06,0.9978634715080261,283,4.564753908198327e-06
142,-6.313936410151655e-06,0.9978697299957275,285,4.538050234259572e-06
143,-6.2216467995313e-06,0.9978759288787842,287,4.511678071139613e-06
144,-6.1173686844995245e-06,0.9978821277618408,289,4.485382760321954e-06
145,-6.048562681826297e-06,0.9978880882263184,291,4.460171112441458e-06
146,-5.971669452264905e-06,0.9978941679000854,293,4.434528818819672e-06
147,-5.8714704209705815e-06,0.9979000687599182,295,4.409711436892394e-06
148,-5.812512881675502e-06,0.9979060292243958,297,4.384713520266814e-06
149,-5.737258561566705e-06,0.9979118704795837,299,4.360284947324544e-06
150,-5.696808784705354e-06,0.997917652130127,301,4.33617242379114e-06
151,-5.635466550302226e-06,0.9979233741760254,303,4.31237458542455e-06
152,-5.582921858149348e-06,0.9979289770126343,305,4.28913608629955e-06
153,-5.5010141295497306e-06,0.9979346394538879,307,4.2657143239921425e-06
154,-5.395910193328746e-06,0.9979403018951416,309,4.242356226313859e-06
155,-5.290211447572801e-06,0.9979457259178162,311,4.220042228553211e-06
156,-5.2287527978478465e-06,0.9979511499404907,313,4.197786438453477e-06
157,-5.152865014679264e-06,0.9979565739631653,315,4.175589765509358e-06
158,-5.1113011068082415e-06,0.9979619383811951,317,4.153695044806227e-06
159,-5.085099473944865e-06,0.9979672431945801,319,4.132100002607331e-06
160,-5.054227585787885e-06,0.9979725480079651,321,4.110561803827295e-06
161,-4.996422831027303e-06,0.9979777336120605,323,4.089561116416007e-06
162,-4.934670869261026e-06,0.9979828000068665,325,4.069095666636713e-06
163,-4.8691999836592e-06,0.9979879856109619,327,4.048201844852883e-06
164,-4.7973599066608585e-06,0.997992992401123,329,4.028079274576157e-06
165,-4.734388767246855e-06,0.9979979395866394,331,4.008245923614595e-06
166,-4.637482561520301e-06,0.9980029463768005,333,3.988223397755064e-06
167,-4.591035121848108e-06,0.9980078339576721,335,3.968725650338456e-06
168,-4.525778876995901e-06,0.9980127811431885,337,3.949038728023879e-06
169,-4.492407697398448e-06,0.9980176091194153,339,3.929873400920769e-06
170,-4.454367172002094e-06,0.9980224967002869,341,3.910519353667041e-06
171,-4.4193843677931e-06,0.9980271458625793,343,3.89215347240679e-06
172,-4.36770596934366e-06,0.9980319142341614,345,3.873361492878757e-06
173,-4.328454906499246e-06,0.9980365633964539,347,3.855083377857227e-06
174,-4.252805410942528e-06,0.9980411529541016,349,3.837081749225035e-06
175,-4.2166507228103e-06,0.9980458617210388,351,3.8186562960618176e-06
176,-4.159859145147493e-06,0.9980503916740417,353,3.8009725358278956e-06
177,-4.1088655962084886e-06,0.9980549216270447,355,3.783329930229229e-06
178,-4.04214688387583e-06,0.9980593919754028,357,3.7659594909200678e-06
179,-3.996450686827302e-06,0.9980638027191162,359,3.7488598536583595e-06
180,-3.9691321944701485e-06,0.99806809425354,361,3.7322597563616e-06
181,-3.901451236743014e-06,0.9980725049972534,363,3.7152369714021916e-06
182,-3.885231308231596e-06,0.9980769157409668,365,3.698253067341284e-06
183,-3.854690476146061e-06,0.9980811476707458,367,3.6819942579313647e-06
184,-3.7991148928995244e-06,0.9980853796005249,369,3.6657713735621655e-06
185,-3.785708258874365e-06,0.9980896711349487,371,3.649356358437217e-06
186,-3.7307358979887795e-06,0.998093843460083,373,3.633432697824901e-06
187,-3.66204676538473e-06,0.9980979561805725,375,3.6177707443130203e-06
188,-3.61510569746315e-06,0.998102068901062,377,3.602142442105105e-06
189,-3.5862640288542025e-06,0.9981061816215515,379,3.586548018574831e-06
190,-3.5394891710893717e-06,0.9981102347373962,381,3.5712128010345623e-06
191,-3.4853530905820662e-06,0.998114287853241,383,3.5559103253035573e-06
192,-3.4475735901651205e-06,0.9981183409690857,385,3.5406408187554916e-06
193,-3.431096047279425e-06,0.9981223344802856,387,3.525627789713326e-06
194,-3.415391802263912e-06,0.9981261491775513,389,3.511316890580929e-06
195,-3.386385969861294e-06,0.9981301426887512,391,3.49636638929951e-06
196,-3.341460342198843e-06,0.9981339573860168,393,3.482115062070079e-06
197,-3.300123580629588e-06,0.9981378316879272,395,3.4676709219638724e-06
198,-3.255979663663311e-06,0.9981416463851929,397,3.453478257142706e-06
199,-3.203499773007934e-06,0.9981454014778137,399,3.439535703364527e-06
200,-3.15633337777399e-06,0.9981490969657898,401,3.425842123760958e-06
201,-3.100944240941317e-06,0.9981528520584106,403,3.4119555039069382e-06
202,-3.09900156025833e-06,0.9981565475463867,405,3.398316948732827e-06
203,-3.1018737445265288e-06,0.9981602430343628,407,3.3847056783997687e-06
204,-3.099703917541774e-06,0.9981638789176941,409,3.3713406537572155e-06
205,-3.056480863961042e-06,0.9981673955917358,411,3.3584390166652156e-06
206,-3.015311904164264e-06,0.9981710314750671,413,3.3451258332206635e-06
207,-2.9450957299559377e-06,0.9981746077537537,415,3.3320568491035374e-06
208,-2.881858108594315e-06,0.9981781840324402,417,3.319013330838061e-06
209,-2.860513632185757e-06,0.9981816411018372,419,3.30642910739698e-06
210,-2.8330805434961803e-06,0.9981851577758789,421,3.2936522984527983e-06
211,-2.8076472062821267e-06,0.9981885552406311,423,3.2813320558489067e-06
212,-2.797785100483452e-06,0.9981920719146729,425,3.26860390487127e-06
213,-2.7951789434155216e-06,0.998195469379425,427,3.2563307286181953e-06
214,-2.77780054602772e-06,0.9981988072395325,429,3.244295385229634e-06
215,-2.7419971502240514e-06,0.9982022643089294,431,3.231853725083056e-06
216,-2.6952043299388606e-06,0.9982055425643921,433,3.2200775876845e-06
217,-2.653937599461642e-06,0.9982088804244995,435,3.2081093195301946e-06
218,-2.584879894129699e-06,0.9982121586799622,437,3.1963766105036484e-06
219,-2.56174712376378e-06,0.99821537733078,439,3.1848780963628087e-06
220,-2.5467111299803946e-06,0.9982186555862427,441,3.1731879062135704e-06
221,-2.5635695237724576e-06,0.9982218742370605,443,3.1617312288290123e-06
222,-2.549575810917304e-06,0.9982250928878784,445,3.1502952424489195e-06
223,-2.5297197225881973e-06,0.9982283115386963,447,3.138879947073292e-06
224,-2.49087747761223e-06,0.9982313513755798,449,3.128117896267213e-06
225,-2.455716185068013e-06,0.9982345700263977,451,3.1167430734058144e-06
226,-2.422985289740609e-06,0.9982377290725708,453,3.1055988074513152e-06
227,-2.364248530284385e-06,0.9982407093048096,455,3.0951036933402065e-06
228,-2.350687964280951e-06,0.9982438087463379,457,3.0842077194392914e-06
229,-2.3565610263176495e-06,0.9982467889785767,459,3.0737489851162536e-06
230,-2.353734089410864e-06,0.998249888420105,461,3.0628905278717866e-06
231,-2.31020226237888e-06,0.9982528686523438,463,3.0524679459631443e-06
232,-2.286439666931983e-06,0.9982559084892273,465,3.0418552796618314e-06
233,-2.2537024051416665e-06,0.9982588291168213,467,3.0316759875859134e-06
234,-2.2467763756139902e-06,0.9982617497444153,469,3.021513975909329e-06
235,-2.2260533114604186e-06,0.9982646703720093,471,3.011369017258403e-06
236,-2.220148417109158e-06,0.9982677102088928,473,3.0008279736648547e-06
237,-2.1595569705823436e-06,0.998270571231842,475,2.990923803736223e-06
238,-2.134841224687989e-06,0.9982734322547913,477,2.9810362320858985e-06
239,-2.0815161860809894e-06,0.9982762932777405,479,2.9711648039665306e-06
240,-2.07617108571867e-06,0.9982791543006897,481,2.96130997412547e-06
241,-2.069581341856974e-06,0.9982819557189941,483,2.9516761514969403e-06
242,-2.0803436200367287e-06,0.9982847571372986,485,2.942058017652016e-06
243,-2.0808863610000117e-06,0.9982874393463135,487,2.9328639357117936e-06
244,-2.0728805338876555e-06,0.9982902407646179,489,2.9232767246867297e-06
245,-2.029805500569637e-06,0.9982930421829224,491,2.913704975071596e-06
246,-1.957838094313047e-06,0.998295783996582,493,2.904352186305914e-06
247,-1.8996177004737547e-06,0.9982984066009521,495,2.895420038839802e-06
248,-1.9021165371668758e-06,0.9983011484146118,497,2.886096808651928e-06
249,-1.9556198367354227e-06,0.9983038902282715,499,2.8767883577529574e-06
250,-1.9181477455276763e-06,0.9983065128326416,501,2.8678987291641533e-06
251,-1.9044325654249405e-06,0.9983091950416565,503,2.8588215172931086e-06
252,-1.9091735339316074e-06,0.9983117580413818,505,2.850160853995476e-06
253,-1.848827992034785e-06,0.9983144402503967,507,2.8411116090865107e-06
254,-1.8158723378292052e-06,0.9983170032501221,509,2.8324780032562558e-06
255,-1.7726895293890266e-06,0.9983195662498474,511,2.8238575850991765e-06
256,-1.7770479416867602e-06,0.9983221888542175,513,2.815050265780883e-06
257,-1.7914568388732732e-06,0.9983247518539429,515,2.8064564503438305e-06
258,-1.768181618899689e-06,0.9983272552490234,517,2.798075001919642e-06
259,-1.7446020592615241e-06,0.998329758644104,519,2.7897062864212785e-06
260,-1.7535649021738209e-06,0.9983323216438293,521,2.7811511245090514e-06
261,-1.703599423308333e-06,0.9983348250389099,523,2.772807647488662e-06
262,-1.7149492350654327e-06,0.9983372688293457,525,2.7646749458654085e-06
263,-1.668499862716999e-06,0.9983397126197815,527,2.7565542950469535e-06
264,-1.6659265611451701e-06,0.9983420968055725,529,2.7486430553835817e-06
265,-1.6332055565726478e-06,0.9983444809913635,531,2.740743184403982e-06
266,-1.6166806062756223e-06,0.9983469247817993,533,2.7326577765052207e-06
267,-1.6188596418942325e-06,0.9983493685722351,535,2.7245841920375824e-06
268,-1.5868789660089533e-06,0.9983517527580261,537,2.71671888185665e-06
269,-1.576504587319505e-06,0.9983541369438171,539,2.7088651677331654e-06
270,-1.5684926211179118e-06,0.9983564019203186,541,2.7014145871362416e-06
271,-1.5692079387008562e-06,0.9983587861061096,543,2.6935831556329504e-06
272,-1.5687556924603996e-06,0.9983611702919006,545,2.685762865439756e-06
273,-1.5464402167708613e-06,0.9983634948730469,547,2.6781490305438638e-06
274,-1.5154248558246763e-06,0.9983657598495483,549,2.670740968824248e-06
275,-1.4474269391939742e-06,0.9983680844306946,551,2.6631485070538474e-06
276,-1.456674453947926e-06,0.9983704090118408,553,2.655566731846193e-06
277,-1.4393124274647562e-06,0.9983726143836975,555,2.648383997438941e-06
278,-1.4867832760501187e-06,0.9983749389648438,557,2.640823367983103e-06
279,-1.4602460396417882e-06,0.9983770847320557,559,2.633853910083417e-06
280,-1.4375916634890018e-06,0.9983794093132019,561,2.6263141990057193e-06
281,-1.4160144701236277e-06,0.9983815550804138,563,2.619364067868446e-06
282,-1.3751679261986283e-06,0.9983838200569153,565,2.612037633298314e-06
283,-1.3561532341554994e-06,0.9983859658241272,567,2.6051063741761027e-06
284,-1.3790536286251154e-06,0.9983882308006287,569,2.59779994848941e-06
285,-1.3699943792744307e-06,0.9983903765678406,571,2.59088756138226e-06
286,-1.3583699001173954e-06,0.9983925223350525,573,2.5839844965958036e-06
287,-1.3658581110576051e-06,0.9983947277069092,575,2.5768990781216417e-06
288,-1.3234479183665826e-06,0.9983968734741211,577,2.5700146579765715e-06
289,-1.2695098803305882e-06,0.9983989596366882,579,2.5633303266658913e-06
290,-1.2564647704493836e-06,0.9984010457992554,581,2.556654635554878e-06
291,-1.2984338582100463e-06,0.9984031319618225,583,2.5499875846435316e-06
292,-1.287914869863016e-06,0.9984053373336792,585,2.542949005146511e-06
293,-1.2902378330181818e-06,0.9984073638916016,587,2.5364897737745196e-06
294,-1.2345350342002348e-06,0.9984094500541687,589,2.5298490982095245e-06
295,-1.2392155213092337e-06,0.9984114766120911,591,2.5234064651158405e-06
296,-1.2284564263609354e-06,0.9984135627746582,593,2.516783069950179e-06
297,-1.1930162600037875e-06,0.9984155893325806,595,2.510357262508478e-06
298,-1.1718566383933648e-06,0.9984176158905029,597,2.5039394131454173e-06
299,-1.201041186504881e-06,0.9984196424484253,599,2.497529976608348e-06
