epoch,out_0,out_1,step,train_loss
1224,-0.0003762757405638695,0.9973974227905273,2449,6.7734081312664784e-06
1249,0.0028817958664149046,0.997399628162384,2499,6.76193349136156e-06
1274,-4.604436253430322e-05,0.9974022507667542,2549,6.748301075276686e-06
1299,1.986558345379308e-05,0.9974051713943481,2599,6.733135705871973e-06
1324,4.417350282892585e-06,0.9974082112312317,2649,6.717369160469389e-06
1349,-8.858071851136629e-06,0.9974111318588257,2699,6.702238351863343e-06
1374,0.0023800795897841454,0.9974142909049988,2749,6.6858915488410275e-06
1399,0.0008826911798678339,0.997416079044342,2799,6.6766474446922075e-06
1424,4.8755719035398215e-05,0.9974187016487122,2849,6.663100975856651e-06
1449,5.742931989516364e-06,0.9974215626716614,2899,6.648338967352174e-06
1474,2.1279777229210595e-06,0.9974244832992554,2949,6.633286375290481e-06
1499,1.1441396452482877e-07,0.9974274039268494,2999,6.618250608880771e-06
1524,-4.027604518341832e-06,0.9974302649497986,3049,6.6035381678375416e-06
1549,0.0054501257836818695,0.997433066368103,3099,6.58914814266609e-06
1574,-0.0002457774244248867,0.9974341988563538,3149,6.5833355620270595e-06
1599,5.336955655366182e-05,0.9974367022514343,3199,6.570495315827429e-06
1624,2.42389387494768e-06,0.9974392652511597,3249,6.557362667081179e-06
1649,1.9209221591154346e-06,0.9974418878555298,3299,6.543937615788309e-06
1674,4.733959031000268e-06,0.9974445700645447,3349,6.530221980938222e-06
1699,-5.214484644966433e-06,0.9974472522735596,3399,6.516520898003364e-06
1724,-4.41426482211682e-06,0.9974501132965088,3449,6.501922143797856e-06
1749,0.0009444701136089861,0.9974528551101685,3499,6.487947302957764e-06
1774,0.0002916080120485276,0.9974545240402222,3549,6.479448074969696e-06
1799,-0.0001352221006527543,0.9974570870399475,3599,6.466406375693623e-06
1824,-8.550771781301592e-06,0.9974597096443176,3649,6.453075002355035e-06
1849,1.2804028983737226e-06,0.9974623322486877,3699,6.439757726184325e-06
1874,1.945874646480661e-05,0.9974650740623474,3749,6.425849733204814e-06
1899,-0.006288149394094944,0.9974679350852966,3799,6.411352842405904e-06
1924,0.0006506367353722453,0.9974693655967712,3849,6.404110536095686e-06
1949,-5.1013346819672734e-05,0.9974719285964966,3899,6.391145234374562e-06
1974,-4.319971594668459e-06,0.9974744319915771,3949,6.37849370832555e-06
1999,5.3716989896201994e-06,0.9974769949913025,3999,6.3655543272034265e-06
