epoch,out_0,out_1,step,train_loss
0,-0.02350855991244316,0.007553135044872761,1,0.9849507212638855
1,0.0288844034075737,0.046530045568943024,3,0.9091048836708069
2,0.07324408739805222,0.09556983411312103,5,0.8179938793182373
3,0.12681899964809418,0.15310204029083252,7,0.7172361612319946
4,0.1899683028459549,0.22042788565158844,9,0.6077327132225037
5,0.2635134756565094,0.2968771159648895,11,0.49438175559043884
6,0.34381213784217834,0.3765309751033783,13,0.3887135982513428
7,0.42202240228652954,0.4498501718044281,15,0.30266478657722473
8,0.4885753393173218,0.508795440196991,17,0.2412819266319275
9,0.5381841063499451,0.5502579808235168,19,0.20226788520812988
10,0.5704566836357117,0.5752226710319519,21,0.18043577671051025
11,0.5876756906509399,0.586452066898346,23,0.17102189362049103
12,0.5928761959075928,0.58701491355896,25,0.1705566793680191
13,0.5890045166015625,0.579767107963562,27,0.17659568786621094
14,0.5787163972854614,0.5672626495361328,29,0.18726161122322083
15,0.564376711845398,0.5517575740814209,31,0.20092126727104187
16,0.5480591058731079,0.5351869463920593,33,0.21605117619037628
17,0.5315062403678894,0.5191174745559692,35,0.23124800622463226
18,0.5160802602767944,0.5047088861465454,37,0.24531328678131104
19,0.5027377605438232,0.49271494150161743,39,0.25733813643455505
20,0.49204662442207336,0.48352161049842834,41,0.26674994826316833
21,0.4842371940612793,0.4772125780582428,43,0.2733067274093628
22,0.4792722761631012,0.47364190220832825,45,0.2770528793334961
23,0.4769185781478882,0.47250309586524963,47,0.2782530188560486
24,0.47681117057800293,0.4733879566192627,49,0.2773202359676361
25,0.47850778698921204,0.47583475708961487,51,0.274749219417572
26,0.4815332591533661,0.4793685972690582,53,0.2710570991039276
27,0.48541611433029175,0.4835329055786133,55,0.26673826575279236
28,0.48971742391586304,0.4879159927368164,57,0.2622300386428833
29,0.4940541386604309,0.49216973781585693,59,0.25789156556129456
30,0.4981139600276947,0.4960213005542755,61,0.25399455428123474
31,0.5016641616821289,0.499278724193573,63,0.2507217824459076
32,0.5045522451400757,0.5018281936645508,65,0.24817514419555664
33,0.5067018270492554,0.5036277174949646,67,0.24638544023036957
34,0.50810307264328,0.5046964883804321,69,0.24532556533813477
35,0.5088005661964417,0.5051008462905884,71,0.24492517113685608
