epoch,out_0,out_1,step,train_loss
84,2.2291738787316717e-05,0.996101975440979,169,1.5194595107459463e-05
85,1.132761735789245e-05,0.9961260557174683,171,1.500744474469684e-05
86,1.88297394743131e-06,0.9961496591567993,173,1.4825124708295334e-05
87,-5.989791702631919e-07,0.9961728453636169,175,1.4647112948296126e-05
88,4.088934019819135e-06,0.9961956143379211,177,1.4473350347543601e-05
89,1.1816120604635216e-05,0.9962177872657776,179,1.4305132935987785e-05
90,1.708532181510236e-05,0.9962396621704102,181,1.4140140592644457e-05
91,1.701123437669594e-05,0.9962611794471741,183,1.3978778952150606e-05
92,1.2451249858713709e-05,0.9962821006774902,185,1.3822775144944899e-05
93,7.190368705778383e-06,0.9963027834892273,187,1.3669409781869035e-05
94,4.468388397071976e-06,0.9963230490684509,189,1.351996797893662e-05
95,5.7759075389185455e-06,0.9963429570198059,191,1.3373963156482205e-05
96,9.335711183666717e-06,0.9963625073432922,193,1.3231352568254806e-05
97,1.2455687283363659e-05,0.9963817596435547,195,1.3091663277009502e-05
98,1.2964729648956563e-05,0.9964006543159485,197,1.295528909395216e-05
99,1.0894819752138574e-05,0.9964191913604736,199,1.2822190910810605e-05
100,8.260812137450557e-06,0.9964373707771301,201,1.2692326890828554e-05
101,6.5919671214942355e-06,0.9964553713798523,203,1.2564391909108963e-05
102,7.081694093358237e-06,0.9964730739593506,205,1.2439207239367533e-05
103,8.926775990403257e-06,0.9964904189109802,207,1.2317159416852519e-05
104,1.0426387234474532e-05,0.996507465839386,209,1.2197794603707734e-05
105,1.0580230082268827e-05,0.9965243339538574,211,1.2080254236934707e-05
106,9.432271326659247e-06,0.9965409636497498,213,1.1964932127739303e-05
107,8.01673286332516e-06,0.9965570569038391,215,1.1853857358801179e-05
108,7.374627330136718e-06,0.996573269367218,217,1.174248245661147e-05
109,7.766221642668825e-06,0.9965890049934387,219,1.1634886504907627e-05
110,8.633431207272224e-06,0.9966045618057251,221,1.1529000403243117e-05
111,9.281970960728358e-06,0.9966198205947876,223,1.1425612683524378e-05
112,9.179720109386835e-06,0.9966350197792053,225,1.1323091712256428e-05
113,8.346389222424477e-06,0.9966499209403992,227,1.1223030014662072e-05
114,7.633994755451567e-06,0.9966645836830139,229,1.112500194722088e-05
115,7.551139333372703e-06,0.9966790676116943,231,1.1028591870854143e-05
116,7.853936949686613e-06,0.9966932535171509,233,1.0934571946563665e-05
117,8.354160854651127e-06,0.9967074394226074,235,1.0840954928426072e-05
118,8.50538162922021e-06,0.9967211484909058,237,1.075086765922606e-05
119,8.198383511626162e-06,0.9967347979545593,239,1.0661544365575537e-05
120,7.701276445004623e-06,0.9967483282089233,241,1.0573369763733353e-05
121,7.409066711261403e-06,0.9967616200447083,243,1.0487105100764893e-05
122,7.410902071569581e-06,0.9967747330665588,245,1.0402346561022568e-05
123,7.797832950018346e-06,0.9967876672744751,247,1.0319081411580555e-05
124,7.925872523628641e-06,0.9968003630638123,249,1.0237676178803667e-05
125,7.752694727969356e-06,0.9968131184577942,251,1.0156213647860568e-05
126,7.506353995268e-06,0.9968255162239075,253,1.0077346814796329e-05
127,7.306018687813776e-06,0.9968377351760864,255,9.999918802350294e-06
128,7.219974577310495e-06,0.9968499541282654,257,9.92278910416644e-06
129,7.3529813562345225e-06,0.9968618154525757,259,9.848202353168745e-06
130,7.414060746668838e-06,0.996873676776886,261,9.773896636033896e-06
131,7.377170732070226e-06,0.9968852996826172,263,9.701358067104593e-06
132,7.22737422620412e-06,0.9968968629837036,265,9.629459782445338e-06
133,7.091576662787702e-06,0.9969081878662109,267,9.559302270645276e-06
134,7.018367341515841e-06,0.996919572353363,269,9.4890347099863e-06
135,7.064513738441747e-06,0.9969305992126465,271,9.421220966032706e-06
136,7.066924808896147e-06,0.9969415664672852,273,9.3540156740346e-06
137,6.967575245653279e-06,0.996952474117279,275,9.28741428651847e-06
138,6.922218744875863e-06,0.9969631433486938,277,9.222498192684725e-06
139,6.9187326516839676e-06,0.9969736933708191,279,9.158531611319631e-06
140,6.776749614800792e-06,0.9969841837882996,281,9.095147106563672e-06
141,6.754116384399822e-06,0.9969945549964905,283,9.03269938135054e-06
142,6.821971055614995e-06,0.9970048666000366,285,8.970823728304822e-06
143,6.721036243106937e-06,0.9970148801803589,287,8.910940778150689e-06
144,6.665671662631212e-06,0.9970248937606812,289,8.851257007336244e-06
145,6.635359113715822e-06,0.9970347881317139,291,8.79248182172887e-06
146,6.530684458994074e-06,0.997044563293457,293,8.73460612638155e-06
147,6.486912297987146e-06,0.9970543384552002,295,8.676922334416304e-06
148,6.417548775061732e-06,0.9970638155937195,297,8.62117849464994e-06
149,6.477850547526032e-06,0.9970732927322388,299,8.565615644329228e-06
150,6.539840342156822e-06,0.9970826506614685,301,8.51092681841692e-06
151,6.3884085648169275e-06,0.9970919489860535,303,8.456760951958131e-06
152,6.252995262912009e-06,0.9971011281013489,305,8.403458195971325e-06
153,6.220023806235986e-06,0.99711012840271,307,8.351357791980263e-06
154,6.289831617323216e-06,0.997119128704071,309,8.299419278046116e-06
155,6.244694304768927e-06,0.9971280097961426,311,8.24832750367932e-06
156,6.2650251493323594e-06,0.9971368312835693,313,8.197735041903798e-06
157,6.154654784040758e-06,0.9971454739570618,315,8.148318556777667e-06
158,6.039448635419831e-06,0.9971541166305542,317,8.09905213827733e-06
159,5.953089839749737e-06,0.9971626400947571,319,8.050611540966202e-06
160,6.069030860089697e-06,0.9971711039543152,321,8.002652975847013e-06
161,6.1039627325953916e-06,0.997179388999939,323,7.955846740514971e-06
162,5.952825176791521e-06,0.997187614440918,325,7.90951253293315e-06
163,5.906874321226496e-06,0.997195839881897,327,7.863313840061892e-06
164,5.842981863679597e-06,0.9972040057182312,329,7.817584446456749e-06
165,5.901184977119556e-06,0.9972119927406311,331,7.772984645271208e-06
166,5.870422228326788e-06,0.9972199201583862,333,7.728844138910063e-06
167,5.811195478599984e-06,0.9972277879714966,335,7.685159289394505e-06
168,5.681776656274451e-06,0.9972355365753174,337,7.642258424311876e-06
169,5.7444494814262725e-06,0.9972432851791382,339,7.5994767030351795e-06
170,5.692586455552373e-06,0.9972509145736694,341,7.557470780739095e-06
171,5.677459284925135e-06,0.9972585439682007,343,7.5155812737648375e-06
172,5.635997240460711e-06,0.9972660541534424,345,7.474459835066227e-06
173,5.594306912826141e-06,0.9972735047340393,347,7.433776318066521e-06
174,5.604877969744848e-06,0.9972808957099915,349,7.393527994281612e-06
175,5.6067506193357985e-06,0.9972881078720093,351,7.354358785960358e-06
176,5.482432698045159e-06,0.9972953796386719,353,7.3149712989106774e-06
177,5.41417466592975e-06,0.9973026514053345,355,7.275689313246403e-06
178,5.440982022264507e-06,0.997309684753418,357,7.237796125991736e-06
179,5.464195965032559e-06,0.9973167181015015,359,7.200001618912211e-06
180,5.371096904127626e-06,0.9973236918449402,361,7.162625479395501e-06
181,5.439756023406517e-06,0.9973306059837341,363,7.125664524210151e-06
182,5.378225068852771e-06,0.9973374605178833,365,7.089116479619406e-06
183,5.172655619389843e-06,0.9973442554473877,367,7.0529790718865115e-06
184,5.2614163905673195e-06,0.9973509907722473,369,7.017250027274713e-06
185,5.424310529633658e-06,0.9973576068878174,371,6.9822413024667185e-06
186,5.29765429746476e-06,0.9973642826080322,373,6.947006113477983e-06
187,5.07159484186559e-06,0.9973708987236023,375,6.912173375894781e-06
188,5.095773303764872e-06,0.9973774552345276,377,6.877741270727711e-06
189,5.229636371950619e-06,0.9973838329315186,379,6.8443300733633805e-06
190,5.2221803343854845e-06,0.99739009141922,381,6.8116228248982225e-06
191,5.0257194743608125e-06,0.9973964691162109,383,6.778373062843457e-06
192,4.972586339135887e-06,0.9974028468132019,385,6.7452047005645e-06
193,5.1191391321481206e-06,0.9974091053009033,387,6.7127352849638555e-06
194,5.052533197158482e-06,0.99741530418396,389,6.680652404611465e-06
195,5.026777671446325e-06,0.9974215030670166,391,6.6486463765613735e-06
196,4.957622877554968e-06,0.9974274635314941,393,6.617943654418923e-06
197,4.933846412313869e-06,0.9974335432052612,395,6.586700692423619e-06
198,4.90241063744179e-06,0.9974395632743835,397,6.555836080224253e-06
199,4.920158062304836e-06,0.9974454045295715,399,6.52595781502896e-06
200,4.843762781092664e-06,0.9974514245986938,401,6.495236448245123e-06
201,4.866863037022995e-06,0.9974572658538818,403,6.46549688099185e-06
202,4.847905074711889e-06,0.9974629878997803,405,6.436430339817889e-06
203,4.819667992705945e-06,0.9974688291549683,407,6.406825832527829e-06
204,4.787055331689771e-06,0.9974744915962219,409,6.378192665579263e-06
205,4.752395398099907e-06,0.9974801540374756,411,6.349623618007172e-06
206,4.7324015213234816e-06,0.9974858164787292,413,6.321118689811556e-06
207,4.6873742576281074e-06,0.9974913597106934,415,6.29327587375883e-06
208,4.718450327345636e-06,0.9974969029426575,417,6.265494903345825e-06
209,4.680013262259308e-06,0.9975023865699768,419,6.23807272859267e-06
210,4.626430381904356e-06,0.9975078701972961,421,6.210711035237182e-06
211,4.671998340199934e-06,0.9975132346153259,423,6.184001904330216e-06
212,4.56641237178701e-06,0.9975185990333557,425,6.157350981084164e-06
213,4.578828338708263e-06,0.9975239634513855,427,6.130756901256973e-06
214,4.540436748357024e-06,0.997529149055481,429,6.1051046031934675e-06
215,4.553944108920405e-06,0.9975345134735107,431,6.078623755456647e-06
216,4.61030913356808e-06,0.9975396394729614,433,6.053373908798676e-06
217,4.4955836528970394e-06,0.9975448250770569,435,6.027883955539437e-06
218,4.4058201638108585e-06,0.9975500106811523,437,6.002447662467603e-06
219,4.443827947397949e-06,0.997555136680603,439,5.977356522635091e-06
220,4.438116775418166e-06,0.9975602030754089,441,5.95260917179985e-06
221,4.557842657959554e-06,0.9975651502609253,443,5.92849346503499e-06
222,4.2837623368541244e-06,0.9975701570510864,445,5.90413674217416e-06
223,4.351303232397186e-06,0.9975751638412476,447,5.879830496269278e-06
224,4.410760539030889e-06,0.9975799918174744,449,5.856439656781731e-06
225,4.3274803829262964e-06,0.9975849390029907,451,5.832519491377752e-06
226,4.373905085230945e-06,0.9975897669792175,453,5.80922323933919e-06
227,4.178389190201415e-06,0.9975945949554443,455,5.785973371530417e-06
228,4.353289114078507e-06,0.9975994229316711,457,5.762770342698786e-06
229,4.322458607930457e-06,0.9976041316986084,459,5.740184860769659e-06
230,4.306610662752064e-06,0.9976087808609009,461,5.717929070669925e-06
231,4.173553406872088e-06,0.9976135492324829,463,5.695147137885215e-06
232,4.124237875657855e-06,0.9976181983947754,465,5.6729786592768505e-06
233,4.219549737172201e-06,0.9976227879524231,467,5.651137144013774e-06
234,4.223501491651405e-06,0.9976274371147156,469,5.629054612654727e-06
235,4.149233973294031e-06,0.9976319074630737,471,5.607862476608716e-06
236,4.176707079750486e-06,0.9976364970207214,473,5.586146471614484e-06
237,4.102595994481817e-06,0.9976409673690796,475,5.56503482584958e-06
238,4.003992671641754e-06,0.9976454377174377,477,5.5439636525989044e-06
239,4.143509613641072e-06,0.9976498484611511,479,5.5232121667359024e-06
240,4.170755346422084e-06,0.9976543188095093,481,5.5022201195242815e-06
241,3.949873644160107e-06,0.9976586103439331,483,5.482105734699871e-06
242,4.024500412924681e-06,0.9976630210876465,485,5.461470209411345e-06
243,4.073885975230951e-06,0.9976673722267151,487,5.441152552521089e-06
244,4.00165117753204e-06,0.9976716637611389,489,5.421149580797646e-06
245,3.951097824028693e-06,0.997675895690918,491,5.401460839493666e-06
246,4.02698287871317e-06,0.9976801872253418,493,5.381531082093716e-06
247,3.882259989040904e-06,0.9976844787597656,495,5.361638613976538e-06
248,3.920735252904706e-06,0.9976885914802551,497,5.342609256331343e-06
249,4.011932105640881e-06,0.9976927042007446,499,5.323614004737465e-06
250,3.9695610212220345e-06,0.9976968169212341,501,5.304652404447552e-06
251,3.802597802859964e-06,0.9977009296417236,503,5.2857244554616045e-06
252,3.8350221984728705e-06,0.9977050423622131,505,5.266830612526974e-06
253,3.871833087032428e-06,0.9977090358734131,507,5.248516572464723e-06
254,3.908020971721271e-06,0.9977130889892578,509,5.229961971053854e-06
255,3.842163096123841e-06,0.997717022895813,511,5.211984444031259e-06
256,3.719356072906521e-06,0.9977211356163025,513,5.193222932575736e-06
257,3.764948587559047e-06,0.9977250695228577,515,5.175308615434915e-06
258,3.93121263186913e-06,0.9977290034294128,517,5.157425221113954e-06
259,3.7428501400427194e-06,0.997732937335968,519,5.139573204360204e-06
260,3.645021251941216e-06,0.9977368116378784,521,5.12202177560539e-06
261,3.704469463627902e-06,0.997740626335144,523,5.104769570607459e-06
262,3.9258029573829845e-06,0.9977444410324097,525,5.087546469439985e-06
263,3.666458496809355e-06,0.9977482557296753,527,5.070352472102968e-06
264,3.5655336887430167e-06,0.9977520108222961,529,5.05345542478608e-06
265,3.721747134477482e-06,0.9977558851242065,531,5.036051788920304e-06
266,3.7092754610057455e-06,0.9977596402168274,533,5.019212039769627e-06
267,3.696184649015777e-06,0.9977632761001587,535,5.002933903597295e-06
268,3.622845724748913e-06,0.9977669715881348,537,4.986415660823695e-06
269,3.5445934827293968e-06,0.9977706670761108,539,4.9699251576384995e-06
270,3.669931857075426e-06,0.9977743029594421,541,4.9537275117472745e-06
271,3.619786184572149e-06,0.9977779984474182,543,4.937291123496834e-06
272,3.486001332930755e-06,0.9977815747261047,545,4.921410891256528e-06
273,3.6381929930939805e-06,0.9977851510047913,547,4.905556124867871e-06
274,3.6208032270224066e-06,0.9977887272834778,549,4.8897268243308645e-06
275,3.492383939374122e-06,0.9977923035621643,551,4.873923444392858e-06
276,3.3621467991906684e-06,0.997795820236206,553,4.858408374275314e-06
277,3.6842191093455767e-06,0.9977993965148926,555,4.842655471293256e-06
278,3.6202598039380973e-06,0.9978027939796448,557,4.82771429233253e-06
279,3.334069560878561e-06,0.9978063702583313,559,4.8120114115590695e-06
280,3.328872935526306e-06,0.9978097677230835,561,4.797117526322836e-06
281,3.69736608263338e-06,0.9978131651878357,563,4.782246378454147e-06
282,3.503139396343613e-06,0.9978166818618774,565,4.766878191730939e-06
283,3.2520192689844407e-06,0.9978200793266296,567,4.752054337586742e-06
284,3.4935610528918914e-06,0.9978234767913818,569,4.737253220810089e-06
285,3.384177034604363e-06,0.9978267550468445,571,4.722993708128342e-06
286,3.5085604395135306e-06,0.9978301525115967,573,4.708238066086778e-06
287,3.3375222301401664e-06,0.9978334903717041,575,4.693763912655413e-06
288,3.3420242289139424e-06,0.9978367686271667,577,4.679569883592194e-06
289,3.4076952033501584e-06,0.9978401064872742,579,4.665139840653865e-06
290,3.263457074353937e-06,0.9978432655334473,581,4.651503331842832e-06
291,3.4092440728272777e-06,0.9978465437889099,583,4.637373876903439e-06
292,3.4844426863855915e-06,0.997849702835083,585,4.6237778406066354e-06
293,3.0848843834974105e-06,0.9978529214859009,587,4.609946245182073e-06
294,3.3457033623562893e-06,0.9978561401367188,589,4.5961351133883e-06
295,3.4100569337169873e-06,0.9978592991828918,591,4.582600013236515e-06
296,3.2784325867396547e-06,0.9978625178337097,593,4.568829808704322e-06
297,3.123828264506301e-06,0.9978657364845276,595,4.555080977297621e-06
298,3.2811740311444737e-06,0.9978687763214111,597,4.542114311334444e-06
299,3.3685259950289037e-06,0.997871994972229,599,4.528405497694621e-06
